Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers
Mallard,Anas platyrhynchos,505,40,GB-ENG,Manchester,L3453372,Dove Stone RSPB Reserve,53.5369358,-1.969707,23/11/2019,1:20 PM,eBird - Traveling Count,145,1,7.242,,1
Mallard,Anas platyrhynchos,505,37,GB-ENG,Manchester,L3453372,Dove Stone RSPB Reserve,53.5369358,-1.969707,24/11/2019,11:20 AM,eBird - Stationary Count,5,1,,,1
Mallard,Anas platyrhynchos,505,29,GB-ENG,Manchester,L3453372,Dove Stone RSPB Reserve,53.5369358,-1.969707,12/12/2020,10:48 AM,eBird - Stationary Count,10,1,,,1
Mallard,Anas platyrhynchos,505,15,GB-ENG,Manchester,L3453372,Dove Stone RSPB Reserve,53.5369358,-1.969707,13/11/2021,11:07 AM,eBird - Traveling Count,272,1,4,,1
Mallard,Anas platyrhynchos,505,23,GB-ENG,Manchester,L3453372,Dove Stone RSPB Reserve,53.5369358,-1.969707,19/11/2021,11:30 AM,eBird - Traveling Count,21,1,0.2,,1
Mallard,Anas platyrhynchos,505,30,GB-ENG,Manchester,L3453372,Dove Stone RSPB Reserve,53.5369358,-1.969707,02/01/2023,9:55 AM,eBird - Traveling Count,235,1,7.08,,1
Mallard,Anas platyrhynchos,505,X,GB-ENG,Manchester,L3267893,Dunham Massey (NT),53.3820997,-2.3994827,14/01/2022,10:39 AM,eBird - Traveling Count,110,1,3.299,,2
Mallard,Anas platyrhynchos,505,34,GB-ENG,Manchester,L3267893,Dunham Massey (NT),53.3820997,-2.3994827,11/02/2022,2:49 PM,eBird - Traveling Count,82,1,1.2,,1
Mallard,Anas platyrhynchos,505,39,GB-ENG,Manchester,L3267893,Dunham Massey (NT),53.3820997,-2.3994827,19/08/2022,9:07 AM,eBird - Traveling Count,257,1,9.37,,1
Mallard,Anas platyrhynchos,505,56,GB-ENG,Manchester,L3267893,Dunham Massey (NT),53.3820997,-2.3994827,08/10/2022,10:15 AM,eBird - Traveling Count,132,1,6.4,,1
Mallard,Anas platyrhynchos,505,13,GB-ENG,Manchester,L3267893,Dunham Massey (NT),53.3820997,-2.3994827,16/10/2022,10:09 AM,eBird - Traveling Count,148,1,5.85,,1
Mallard,Anas platyrhynchos,505,60,GB-ENG,Manchester,L3267893,Dunham Massey (NT),53.3820997,-2.3994827,24/12/2022,9:06 AM,eBird - Traveling Count,166,1,5.32,,1
Mallard,Anas platyrhynchos,505,101,GB-ENG,Manchester,L3267893,Dunham Massey (NT),53.3820997,-2.3994827,29/12/2022,8:58 AM,eBird - Traveling Count,197,1,6.02,,1
Mallard,Anas platyrhynchos,505,26,GB-ENG,Manchester,L3267893,Dunham Massey (NT),53.3820997,-2.3994827,11/02/2023,9:16 AM,eBird - Traveling Count,64,1,2.44,,1
Mallard,Anas platyrhynchos,505,31,GB-ENG,Manchester,L5436386,Elton Reservoir,53.5811472,-2.3186779,01/10/2022,8:41 AM,eBird - Traveling Count,270,1,4.56,,2
Mallard,Anas platyrhynchos,505,26,GB-ENG,Manchester,L5436386,Elton Reservoir,53.5811472,-2.3186779,03/12/2022,9:27 AM,eBird - Traveling Count,135,1,5.47,,1
Mallard,Anas platyrhynchos,505,80,GB-ENG,Manchester,L5585941,Etherow Country Park,53.41425,-2.0528173,04/06/2022,9:34 AM,eBird - Traveling Count,168,1,6.36,,1
Mallard,Anas platyrhynchos,505,14,GB-ENG,Manchester,L5422269,Fletcher Moss Park,53.4097997,-2.2339153,18/04/2020,1:44 PM,eBird - Traveling Count,65,1,2.414,,1
Mallard,Anas platyrhynchos,505,12,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,18/04/2020,12:41 PM,eBird - Traveling Count,27,1,0.805,,1
Mallard,Anas platyrhynchos,505,11,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,04/05/2020,5:31 PM,eBird - Traveling Count,32,1,0.805,,1
Mallard,Anas platyrhynchos,505,11,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,12/05/2020,6:29 PM,eBird - Traveling Count,39,1,0.805,,1
Mallard,Anas platyrhynchos,505,12,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,20/05/2020,6:23 PM,eBird - Traveling Count,25,1,0.805,,1
Mallard,Anas platyrhynchos,505,6,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,21/05/2020,6:22 PM,eBird - Traveling Count,32,1,0.483,,1
Mallard,Anas platyrhynchos,505,12,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,24/05/2020,8:10 PM,eBird - Traveling Count,40,1,0.805,,1
Mallard,Anas platyrhynchos,505,26,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,30/05/2020,8:39 PM,eBird - Traveling Count,21,1,0.805,,1
Mallard,Anas platyrhynchos,505,28,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,07/06/2020,8:17 PM,eBird - Traveling Count,30,1,0.805,,1
Mallard,Anas platyrhynchos,505,97,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,23/07/2020,5:23 PM,eBird - Traveling Count,22,1,0.483,,1
Mallard,Anas platyrhynchos,505,45,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,01/09/2020,6:44 PM,eBird - Traveling Count,24,1,0.483,,1
Mallard,Anas platyrhynchos,505,27,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,29/12/2020,11:36 AM,eBird - Stationary Count,13,1,,,1
Mallard,Anas platyrhynchos,505,49,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,08/09/2021,7:39 PM,eBird - Traveling Count,14,1,0.3,,1
Mallard,Anas platyrhynchos,505,27,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,01/10/2021,5:24 PM,eBird - Traveling Count,11,1,0.2,,1
Mallard,Anas platyrhynchos,505,49,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,26/11/2021,1:06 PM,eBird - Traveling Count,29,1,0.5,,1
Mallard,Anas platyrhynchos,505,33,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,17/12/2021,11:43 AM,eBird - Traveling Count,60,1,0.4,,1
Mallard,Anas platyrhynchos,505,47,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,03/01/2022,10:25 AM,eBird - Traveling Count,31,1,0.3,,1
Mallard,Anas platyrhynchos,505,54,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,11/01/2022,12:53 PM,eBird - Traveling Count,34,1,0.3,,1
Mallard,Anas platyrhynchos,505,49,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,20/01/2022,12:05 PM,eBird - Traveling Count,42,1,0.3,,1
Mallard,Anas platyrhynchos,505,66,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,26/01/2022,12:19 PM,eBird - Traveling Count,46,1,0.3,,1
Mallard,Anas platyrhynchos,505,32,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,09/02/2022,11:38 AM,eBird - Traveling Count,49,1,0.3,,1
Mallard,Anas platyrhynchos,505,15,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,21/02/2022,5:26 PM,eBird - Traveling Count,36,1,0.3,,1
Mallard,Anas platyrhynchos,505,7,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,27/02/2022,3:34 PM,eBird - Traveling Count,25,1,0.3,,1
Mallard,Anas platyrhynchos,505,19,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,18/03/2022,6:16 PM,eBird - Traveling Count,31,1,0.7,,1
Mallard,Anas platyrhynchos,505,14,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,10/05/2022,4:10 PM,eBird - Traveling Count,28,1,1.43,,1
Mallard,Anas platyrhynchos,505,12,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,11/05/2022,3:56 PM,eBird - Traveling Count,31,1,1.35,,1
Mallard,Anas platyrhynchos,505,13,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,12/05/2022,3:08 PM,eBird - Traveling Count,33,1,1.39,,1
Mallard,Anas platyrhynchos,505,19,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,24/05/2022,12:49 PM,eBird - Traveling Count,36,1,1.75,,1
Mallard,Anas platyrhynchos,505,46,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,23/06/2022,12:17 PM,eBird - Traveling Count,19,1,0.84,,1
Mallard,Anas platyrhynchos,505,70,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,28/08/2022,5:10 PM,eBird - Traveling Count,35,1,1.89,,1
Mallard,Anas platyrhynchos,505,81,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,29/08/2022,6:35 PM,eBird - Traveling Count,30,1,1.4,,1
Mallard,Anas platyrhynchos,505,50,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,27/09/2022,12:35 PM,eBird - Traveling Count,38,1,1.43,,1
Mallard,Anas platyrhynchos,505,31,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,20/10/2022,5:42 PM,eBird - Traveling Count,31,1,1.22,,1
Mallard,Anas platyrhynchos,505,41,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,01/11/2022,3:55 PM,eBird - Traveling Count,31,1,1.68,,1
Mallard,Anas platyrhynchos,505,51,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,10/11/2022,12:41 PM,eBird - Traveling Count,45,1,1.61,,1
Mallard,Anas platyrhynchos,505,65,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,20/12/2022,3:28 PM,eBird - Traveling Count,55,1,0.5,,1
Mallard,Anas platyrhynchos,505,77,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,22/12/2022,1:50 PM,eBird - Traveling Count,47,1,1.51,,1
Mallard,Anas platyrhynchos,505,67,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,04/01/2023,1:23 PM,eBird - Traveling Count,48,1,1.42,,1
Mallard,Anas platyrhynchos,505,47,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,19/01/2023,4:45 PM,eBird - Traveling Count,19,1,0.92,,1
Mallard,Anas platyrhynchos,505,64,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,24/01/2023,3:45 PM,eBird - Traveling Count,64,1,1.36,,1
Mallard,Anas platyrhynchos,505,62,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,18/02/2023,4:04 PM,eBird - Traveling Count,23,1,1.02,,1
Mallard,Anas platyrhynchos,505,16,GB-ENG,Manchester,L8070861,Gorton Reservoirs,53.4629986,-2.1534782,27/03/2020,12:35 PM,eBird - Stationary Count,10,1,,,1
Mallard,Anas platyrhynchos,505,22,GB-ENG,Manchester,L8070861,Gorton Reservoirs,53.4629986,-2.1534782,31/03/2020,1:49 PM,eBird - Traveling Count,78,1,1.609,,1
Mallard,Anas platyrhynchos,505,15,GB-ENG,Manchester,L8070861,Gorton Reservoirs,53.4629986,-2.1534782,13/04/2020,1:05 PM,eBird - Traveling Count,72,1,2.414,,1
Mallard,Anas platyrhynchos,505,36,GB-ENG,Manchester,L8070861,Gorton Reservoirs,53.4629986,-2.1534782,02/05/2020,12:48 PM,eBird - Traveling Count,82,1,1.609,,1
Mallard,Anas platyrhynchos,505,20,GB-ENG,Manchester,L8070861,Gorton Reservoirs,53.4629986,-2.1534782,09/05/2020,10:45 AM,eBird - Traveling Count,115,1,1.609,,1
Mallard,Anas platyrhynchos,505,57,GB-ENG,Manchester,L8070861,Gorton Reservoirs,53.4629986,-2.1534782,05/07/2020,12:56 PM,eBird - Traveling Count,64,1,2.414,,1
Mallard,Anas platyrhynchos,505,43,GB-ENG,Manchester,L8070861,Gorton Reservoirs,53.4629986,-2.1534782,08/08/2020,9:54 AM,eBird - Traveling Count,68,1,1,,1
Mallard,Anas platyrhynchos,505,11,GB-ENG,Manchester,L8070861,Gorton Reservoirs,53.4629986,-2.1534782,01/11/2020,12:54 PM,eBird - Stationary Count,9,1,,,1
Mallard,Anas platyrhynchos,505,26,GB-ENG,Manchester,L8070861,Gorton Reservoirs,53.4629986,-2.1534782,22/12/2020,11:44 AM,eBird - Traveling Count,49,1,0.5,,1
Mallard,Anas platyrhynchos,505,13,GB-ENG,Manchester,L8070861,Gorton Reservoirs,53.4629986,-2.1534782,08/01/2022,10:44 AM,eBird - Traveling Count,42,1,0.5,,1
Mallard,Anas platyrhynchos,505,2,GB-ENG,Manchester,L18077238,Hall Lee Bank Park LNR,53.542694,-2.5112658,08/04/2022,11:26 AM,eBird - Traveling Count,144,1,4.3,,1
Mallard,Anas platyrhynchos,505,28,GB-ENG,Manchester,L4186775,Heaton Park and Reservoir,53.5378983,-2.2601366,15/12/2019,12:55 PM,eBird - Traveling Count,110,1,3.219,,1
Mallard,Anas platyrhynchos,505,3,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,19/03/2020,4:45 PM,eBird - Traveling Count,45,1,2.414,,1
Mallard,Anas platyrhynchos,505,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,14/04/2021,12:09 PM,eBird - Traveling Count,60,1,0.5,,1
Mallard,Anas platyrhynchos,505,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,24/01/2022,2:10 PM,eBird - Traveling Count,39,1,0.2,,1
Mallard,Anas platyrhynchos,505,4,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,27/01/2022,12:12 PM,eBird - Traveling Count,52,1,0.6,,1
Mallard,Anas platyrhynchos,505,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,26/02/2022,8:31 AM,eBird - Traveling Count,120,1,1,,1
Mallard,Anas platyrhynchos,505,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,13/03/2022,11:52 AM,eBird - Traveling Count,112,1,1,,1
Mallard,Anas platyrhynchos,505,8,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,20/03/2022,7:56 AM,eBird - Traveling Count,141,1,1,,1
Mallard,Anas platyrhynchos,505,3,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,24/04/2022,3:42 PM,eBird - Traveling Count,98,1,3.24,,1
Mallard,Anas platyrhynchos,505,4,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,22/05/2022,9:41 AM,eBird - Traveling Count,120,1,2.99,,1
Mallard,Anas platyrhynchos,505,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,09/06/2022,5:09 PM,eBird - Traveling Count,80,1,2.63,,1
Mallard,Anas platyrhynchos,505,3,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,14/06/2022,4:42 PM,eBird - Traveling Count,108,1,2.59,,1
Mallard,Anas platyrhynchos,505,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,14/02/2023,4:00 PM,eBird - Traveling Count,100,1,3.29,,1
Mallard,Anas platyrhynchos,505,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,18/02/2023,7:50 AM,eBird - Traveling Count,101,1,2.86,,1
Mallard,Anas platyrhynchos,505,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,23/02/2023,4:08 PM,eBird - Traveling Count,80,1,2.54,,1
Mallard,Anas platyrhynchos,505,5,GB-ENG,Manchester,L1249233,Hollingworth Lake,53.6295103,-2.0971012,12/08/2020,2:21 PM,eBird - Stationary Count,42,1,,,1
Mallard,Anas platyrhynchos,505,8,GB-ENG,Manchester,L1249233,Hollingworth Lake,53.6295103,-2.0971012,28/01/2022,1:22 PM,eBird - Traveling Count,49,1,0.4,,1
Mallard,Anas platyrhynchos,505,10,GB-ENG,Manchester,L8468035,Hope Carr NR,53.4829505,-2.5116421,14/01/2023,10:12 AM,eBird - Traveling Count,222,1,3.32,,2
Mallard,Anas platyrhynchos,505,3,GB-ENG,Manchester,L8261994,Irlam Moss,53.4600826,-2.4353247,25/03/2022,3:51 PM,eBird - Traveling Count,136,1,2.993,,2
Mallard,Anas platyrhynchos,505,28,GB-ENG,Manchester,L5422276,Mersey Vale Nature Park LNR,53.4059361,-2.2062778,14/12/2019,12:37 PM,eBird - Traveling Count,45,1,3.219,,1
Mallard,Anas platyrhynchos,505,55,GB-ENG,Manchester,L5422276,Mersey Vale Nature Park LNR,53.4059361,-2.2062778,18/08/2022,9:04 AM,eBird - Traveling Count,124,1,6.79,,1
Mallard,Anas platyrhynchos,505,5,GB-ENG,Manchester,L3265316,Mersey Valley (Please use more precise hotspot if possible),53.4261412,-2.2846241,24/10/2020,12:41 PM,eBird - Stationary Count,9,1,,,1
Mallard,Anas platyrhynchos,505,3,GB-ENG,Manchester,L10259863,Northenden Riverside Park - island,53.4099154,-2.2538284,07/12/2019,12:15 PM,eBird - Stationary Count,10,1,,,1
Mallard,Anas platyrhynchos,505,3,GB-ENG,Manchester,L5908011,Peel Park,53.4877088,-2.2703451,11/02/2020,8:54 AM,eBird - Stationary Count,19,1,,,1
Mallard,Anas platyrhynchos,505,X,GB-ENG,Manchester,L1235382,Pennington Flash LNR,53.4867663,-2.5473261,29/01/2022,9:31 AM,eBird - Traveling Count,329,1,5.681,,2
Mallard,Anas platyrhynchos,505,X,GB-ENG,Manchester,L1235382,Pennington Flash LNR,53.4867663,-2.5473261,29/01/2022,9:31 AM,eBird - Traveling Count,329,1,5.681,,2
Mallard,Anas platyrhynchos,505,40,GB-ENG,Manchester,L1235382,Pennington Flash LNR,53.4867663,-2.5473261,20/05/2022,9:51 AM,eBird - Traveling Count,243,1,5.665,,2
Mallard,Anas platyrhynchos,505,20,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,19/01/2020,11:06 AM,eBird - Traveling Count,40,1,0.5,,1
Mallard,Anas platyrhynchos,505,36,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,02/02/2020,9:11 AM,eBird - Stationary Count,21,1,,,1
Mallard,Anas platyrhynchos,505,19,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,16/02/2020,9:19 AM,eBird - Stationary Count,16,1,,,1
Mallard,Anas platyrhynchos,505,16,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,01/03/2020,10:49 AM,eBird - Stationary Count,19,1,,,1
Mallard,Anas platyrhynchos,505,18,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,08/03/2020,9:01 AM,eBird - Traveling Count,27,1,0.402,,1
Mallard,Anas platyrhynchos,505,22,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,15/03/2020,11:14 AM,eBird - Traveling Count,28,1,0.402,,1
Mallard,Anas platyrhynchos,505,15,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,20/03/2020,12:35 PM,eBird - Traveling Count,27,1,0.805,,1
Mallard,Anas platyrhynchos,505,35,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,24/03/2020,4:20 PM,eBird - Traveling Count,38,1,2.414,,1
Mallard,Anas platyrhynchos,505,14,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,25/03/2020,5:12 PM,eBird - Traveling Count,28,1,1.609,,1
Mallard,Anas platyrhynchos,505,33,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,01/04/2020,1:59 PM,eBird - Traveling Count,46,1,0.805,,1
Mallard,Anas platyrhynchos,505,23,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,05/04/2020,12:15 PM,eBird - Traveling Count,46,1,0.805,,1
Mallard,Anas platyrhynchos,505,23,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,07/04/2020,7:08 PM,eBird - Traveling Count,51,1,0.805,,1
Mallard,Anas platyrhynchos,505,31,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,11/04/2020,6:22 PM,eBird - Traveling Count,45,1,0.805,,1
Mallard,Anas platyrhynchos,505,37,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,28/04/2020,12:51 PM,eBird - Traveling Count,60,1,0.805,,1
Mallard,Anas platyrhynchos,505,29,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,30/04/2020,1:44 PM,eBird - Traveling Count,52,1,0.805,,1
Mallard,Anas platyrhynchos,505,28,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,04/05/2020,1:06 PM,eBird - Traveling Count,64,1,0.805,,1
Mallard,Anas platyrhynchos,505,18,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,06/05/2020,6:35 PM,eBird - Traveling Count,67,1,0.805,,1
Mallard,Anas platyrhynchos,505,15,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,07/05/2020,7:50 PM,eBird - Traveling Count,47,1,0.805,,1
Mallard,Anas platyrhynchos,505,15,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,10/05/2020,7:33 PM,eBird - Traveling Count,43,1,0.805,,1
Mallard,Anas platyrhynchos,505,27,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,12/05/2020,12:49 PM,eBird - Traveling Count,32,1,0.805,,1
Mallard,Anas platyrhynchos,505,19,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,13/05/2020,7:06 PM,eBird - Traveling Count,55,1,0.805,,1
Mallard,Anas platyrhynchos,505,36,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,21/05/2020,12:38 PM,eBird - Traveling Count,85,1,0.805,,1
Mallard,Anas platyrhynchos,505,31,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,24/05/2020,1:15 PM,eBird - Traveling Count,56,1,0.805,,1
Mallard,Anas platyrhynchos,505,25,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,28/05/2020,1:37 PM,eBird - Traveling Count,68,1,0.805,,1
Mallard,Anas platyrhynchos,505,27,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,31/05/2020,8:40 AM,eBird - Traveling Count,78,1,0.805,,1
Mallard,Anas platyrhynchos,505,35,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,04/06/2020,12:39 PM,eBird - Traveling Count,45,1,0.805,,1
Mallard,Anas platyrhynchos,505,7,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,23/06/2020,12:22 PM,eBird - Traveling Count,60,1,0.483,,1
Mallard,Anas platyrhynchos,505,28,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,28/06/2020,11:45 AM,eBird - Traveling Count,60,1,0.483,,1
Mallard,Anas platyrhynchos,505,19,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,03/07/2020,6:10 PM,eBird - Traveling Count,26,1,0.483,,1
Mallard,Anas platyrhynchos,505,13,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,21/07/2020,12:20 PM,eBird - Traveling Count,38,1,0.483,,1
Mallard,Anas platyrhynchos,505,19,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,02/08/2020,8:12 AM,eBird - Traveling Count,52,1,0.483,,1
Mallard,Anas platyrhynchos,505,50,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,02/09/2020,6:53 PM,eBird - Stationary Count,12,1,,,1
Mallard,Anas platyrhynchos,505,20,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,06/09/2020,5:20 PM,eBird - Stationary Count,30,1,,,1
Mallard,Anas platyrhynchos,505,22,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,18/10/2020,10:13 AM,eBird - Traveling Count,51,1,0.483,,1
Mallard,Anas platyrhynchos,505,20,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,25/10/2020,8:12 AM,eBird - Stationary Count,33,1,,,1
Mallard,Anas platyrhynchos,505,14,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,27/11/2020,12:45 PM,eBird - Traveling Count,39,1,0.5,,1
Mallard,Anas platyrhynchos,505,20,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,13/12/2020,10:18 AM,eBird - Stationary Count,20,1,,,1
Mallard,Anas platyrhynchos,505,32,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,20/12/2020,10:12 AM,eBird - Stationary Count,21,1,,,1
Mallard,Anas platyrhynchos,505,25,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,03/01/2021,10:15 AM,eBird - Traveling Count,30,1,0.5,,1
Mallard,Anas platyrhynchos,505,21,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,01/03/2021,12:27 PM,eBird - Traveling Count,55,1,0.5,,1
Mallard,Anas platyrhynchos,505,21,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,18/03/2021,1:00 PM,eBird - Stationary Count,20,1,,,1
Mallard,Anas platyrhynchos,505,17,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,21/03/2021,8:54 AM,eBird - Stationary Count,14,1,,,1
Mallard,Anas platyrhynchos,505,19,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,11/04/2021,10:23 AM,eBird - Traveling Count,21,1,0.2,,1
Mallard,Anas platyrhynchos,505,18,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,09/01/2022,10:51 AM,eBird - Traveling Count,24,1,0.2,,1
Mallard,Anas platyrhynchos,505,23,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,16/01/2022,10:36 AM,eBird - Traveling Count,43,1,0.4,,1
Mallard,Anas platyrhynchos,505,4,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,23/01/2022,10:40 AM,eBird - Traveling Count,26,1,0.2,,1
Mallard,Anas platyrhynchos,505,31,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,30/10/2022,7:56 AM,eBird - Traveling Count,51,1,1.6,,1
